"Data Source","World Development Indicators",

"Last Updated Date","2017-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Botswana","BWA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","205010514.046991","218014912.606046","232549242.614046","246318588.140598","263147815.322015","278447111.054487","296111848.944554","313655172.933376","346799292.275962","399247152.769046","467599333.990521","588338659.37597","743436149.331586","901811720.835964","981151269.275467","1064021762.04802","1177312167.33862","1318731376.88286","1507742528.60751","1690911970.42458","1893599920.75956","2065252054.53488","2316500951.15227","2621045054.62282","2845023409.90628","3047739045.53683","3296828451.58564","3688555238.94084","4405978108.23722","4981372672.72978","5318752174.48613","5715462427.58618","5882186484.96478","5994895480.29138","6212385253.8594","6649141424.18378","7036773076.14528","7601583116.97877","7656466026.76486","8396635029.8643","8563534596.26096","8584992576.02695","9106061350.41438","9527298168.17183","9785089872.92032","10230961745.6804","11086666195.2035","12004283364.7652","12754003367.4123","11778027466.4962","12786654365.8738","13560031676.4337","14164289362.7097","15771004793.6108","16425383641.2242","16146162617.368","16614401333.2717",
"Central African Republic","CAF","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","904890038.75387","949714253.636035","914443763.936106","907978548.201923","926867449.29752","935650247.937902","941683168.41497","985722046.913377","999562700.062001","1070447114.02723","1095419370.04656","1107799825.88227","1107790219.321","1128715711.40567","1200265379.73879","1205126299.74102","1270595014.79073","1318956845.86028","1334906139.2075","1301998863.5798","1243687036.67565","1224478717.41785","1318956845.86028","1211771638.499","1326668512.91915","1378769697.96275","1428101791.72049","1357568017.24158","1380784674.18896","1408086521.31608","1377847468.0809","1370234268.27505","1282209347.36521","1286508283.53319","1349546538.58179","1446714504.1796","1388844579.09384","1462452453.17889","1531189800.70045","1586312249.26322","1546822077.52579","1615883646.49019","1674322760.33115","1583951436.83131","1678907491.69688","1694155506.07145","1774985112.59064","1856768170.3158","1894908620.1949","1927297141.51407","1986014845.63184","2051567618.09266","2135944447.3605","1352053851.07305","1366115455.13087","1431687440.71423","1496561292.75325",
"Canada","CAN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","316348402701.22","326355425415.426","349581420667.44","367695947111.658","392329577809.64","418366707334.226","445916010288.711","458915845935.171","483217008843.341","508634227499.611","525193392687.615","546819058425.725","576598034629.894","616753491791.13","639517786995.777","651176024410.999","685032635305.052","708722643528.825","736742640055.234","764775129364.543","781314285488.149","808684658856.865","782790375214.124","803131752175.847","850720122005.55","890993917357.622","910255562437.738","947543858555.23","989514375463.276","1012510431515.77","1014073201232.01","992517125952.02","1001280814224.77","1027867181693.29","1074054132617.28","1102814170729.94","1120581036707.69","1168539803241.98","1213899703903.52","1276575905731.42","1342736881188.7","1366514322196.39","1407646626140.14","1433016265611.16","1477238591688","1524530644076.37","1564525373435.42","1596797584439.46","1612771324291.35","1565201220603.96","1613464422811.13","1664146873841.15","1693194096275.46","1735100681636.87","1779611206826.42","1796369375909.66","1822735534879.33",
"Central Europe and the Baltics","CEB","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","791353590074.266","714276731221.543","701723230390.607","712770583533.699","742181336995.912","785064917039.886","819499500351.293","844486030510.935","867117248857.328","885161689061.36","920978782925.447","949308847977.663","982169775523.061","1025766488250.75","1083147304214.23","1136443735448.65","1211073961166.25","1288522177827.64","1337234049337.75","1287923188888.68","1312750149554.56","1353864861958.26","1361592676622.37","1379630183752.37","1420114706624.02","1471504584850.45","1513828672088.21",
"Switzerland","CHE","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","344389739540.995","349904575924.832","345322864415.696","347529751883.815","357985032996.356","371135956530.146","378034011142.69","384027657859.986","396614533915.075","413791092574.32","428996366191.232","425067546343.758","424881651578.692","424346370652.48","429734541311.051","431800990475.284","434396518470.625","444439971627.533","457527717538.047","465046600029.554","483397815576.516","490390623247.886","491093815816.648","491337929463.018","505306413054.603","520659164826.063","541552100336.709","563974243888.874","576817291440.486","564533283627.881","581208562423.374","591696784291.525","597898373885.424","608544429878.525","620696369367.822","625924103460.838","633982568514.107",
"Channel Islands","CHI","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","29375692257.1695","30916527184.3872","32161438540.1711","34039711620.9842","34910182119.1023","35241923981.3184","39201792004.9645","40619328747.0318","42078380449.811","43735420036.097","44535326423.2174","48731750485.5682","48234712071.0831","45808868607.7394","46900104265.4055","40844315409.0887","42409708109.933","46839269114.6994","50446409757.0584","54693142233.5659","59061276084.0798","62915243091.1446","55985566287.3175","53176534993.465","55358731548.5091","57578570293.9906","60674968647.9445","64594855902.1142","69339419416.1774","76220235503.4875","78761086957.4583","84907911073.8979","94389329346.4701","100608438212.434","105669241836.513","115108987852.776","122939756290.644","132071585918.002","137783126643.784","137215327660.067","144524703666.117","149298423006.472","153937081014.428","160234720403.17","171786906198.964","181652337025.042","193127635486.362","202601172713.024","209752043005.204","206471018816.037","218537551220.071","231892203586.311","244225687257.03","254104626803.817","258957245985.209","264790353125.027","268997931582.347",
"China","CHN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","127938139609.766","93049408933.1344","87857251923.8438","96906548867.8492","114524159446.406","133936004475.429","148200188957.653","139649038048.535","133923427499.52","156610056112.728","186835796936.62","200026404206.608","207647410203.388","223760849238.586","228929724857.096","248892396865.722","244984786228.084","263530134543.521","294275257182.104","316640176727.767","341359298332.422","359015813760.099","391091816788.03","433467453820.362","499090836166.787","566185594803.775","616800939042.583","688898377058.623","766292769685.242","798368772727.943","829561949987.444","906662067367.767","1035554630016.39","1179160955511.57","1333066915011.15","1479027442580.09","1625870795902.69","1775951177067.49","1915143373720.51","2061986727043.11","2237080505073.63","2423651018123.27","2644946011520.91","2910382293487.73","3204657550669.84","3569853144823.71","4023919866652.88","4596579517126.27","5040346604951.04","5514129769005.8","6100620356557.32","6682402540005.61","7207389598806.55","7766512587448.12","8333286732774.03","8908300585867.69","9505156724507.32",
"Cote d'Ivoire","CIV","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","4289508128.40817","4715565889.2015","4773425622.81366","5465111982.50678","6427686955.99594","6227808113.90386","6948823859.88542","7268341328.22222","8180390870.092","8960736251.5164","9890415491.01544","10825716247.2043","11284361249.4947","11954561754.7569","12471881171.7129","13501171352.8644","15245036303.5783","16360128257.2038","18144928866.1124","18579392397.2903","16543518824.5293","17122624520.2341","17157010577.4578","16487845912.2365","16042466089.2755","16764573290.7621","17310989203.6653","17250578540.9893","17446628599.7222","17960956073.5723","17764120445.2383","17771390441.5049","17727928620.2484","17693804999.1077","17837338328.0312","19108381522.8738","20585330895.8407","21355953697.801","22408947356.0759","22771418229.2731","22300414201.6886","22327480641.4857","21955138165.9699","21656650171.2742","21923410906.1317","22300767039.1796","22638811513.3749","23038394863.9785","23624224724.0402","24392355457.3384","24884505034.5564","23792758395.8868","26340131049.779","28681616270.2215","31203899801.8261","34063231935.0025","37045505518.7222",
"Cameroon","CMR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","4661607599.91585","4716786154.59317","4860249990.79489","5042147292.38996","5221000308.94675","5326780579.65263","5572609139.41516","4964522375.0255","5279587042.82463","5538364920.60864","5709614943.11074","5908292860.58771","6066271352.93661","6391161481.7242","7077205516.59499","7873041436.54274","7440406913.57117","8462709264.28715","10324759600.3272","10947871105.2613","10732713506.5146","12566148851.5015","13510646058.8938","14438399232.1455","15517607856.8026","16768817665.9037","17904345500.8217","17520001830.1856","16149301364.9673","15855526111.208","14887435626.662","14320432846.8927","13876498968.8409","12775805832.3395","13039422126.0229","13577737840.4534","14244668114.4246","15001652350.673","15736037168.0863","16375278875.8621","17058714408.912","17828791021.2664","18543555199.8319","19291044670.4209","20005170989.5718","20464660330.8073","21124441590.6486","21812182534.8566","22441255963.7758","22874787499.6787","23622483983.7101","24600594629.4999","25729451635.8197","27160443492.9778","28770233461.5751","30431210268.8306","31808556683.7092",
"Congo, Dem. Rep.","COD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","15080239239.3968","13443825765.2182","16294010600.1206","17143578705.3007","16725237057.9368","16892046007.9488","18036564102.3774","17858770716.8162","18632537401.3564","20370736526.2069","20320816696.9559","21541085411.0464","21573641641.1581","23329148380.4586","24059487405.4033","22860932521.1105","21647245137.8353","21811935993.756","20646024427.0844","20734820554.7341","21189931810.7912","21688006259.4505","21588745110.9708","21893514221.9521","23106650051.001","23214754732.9964","24309843384.2764","24960287873.7032","25077696409.4598","24760200074.6716","23133873205.1521","21185757828.8019","18961251442.2922","16407350902.8683","15767464742.1792","15877836810.8627","15715379128.4726","14832638959.6638","14591734054.0513","13968646460.2389","13003283456.27","12730192004.7716","13105448172.4934","13836446784.6735","14768798308.099","15674886408.1503","16508944144.7183","17542316525.5473","18634483660.3004","19166509369.447","20523285374.187","21932132984.3665","23502004276.8069","25500497989.9719","27925586057.6004","29847628746.8766","30505858503.4678",
"Congo, Rep.","COG","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","1483222232.5273","1607082067.88018","1690687439.53867","1622564563.80886","1684494547.52357","1746424446.08367","1770158048.02434","1807619408.17524","1945564742.36117","2092426187.10291","2225472482.40671","2398014161.86499","2604664251.51687","2819059087.42374","3041356578.39321","3276502007.47725","3306524161.34768","3010476901.90256","3201935616.66463","3516148754.72858","4136278038.6716","4865078749.58643","6013125435.71757","6365131564.23844","6809171484.06269","6728437803.23084","6266764264.5818","6278632052.21607","6389529234.02215","6555649104.13536","6621205829.01302","6779808038.50807","6956893102.51375","6888737589.10519","6510334015.46209","6769791944.07355","7060248618.7893","7016135327.63378","7278367087.90893","7090425139.73048","7627594358.03702","7917641406.03237","8280417447.18892","8347759107.52337","8637979940.44861","9307920845.19521","9888362511.04569","9731906589.75001","10274194133.9768","11041561162.6459","12007880590.4575","12418624707.9932","12890531931.9739","13334057140.8064","14238098341.6268","14614902201.5292","14342383535.0705",
"Colombia","COL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","36474760531.3476","38395292498.5953","40494171271.4383","41670168443.0056","44421375306.8539","45759563550.8429","48195055977.4305","50214735076.8245","53442259222.5672","56927194244.7323","60887343107.689","64510884735.0781","69461072435.8766","74134053414.5703","78391217821.8652","80153489288.9745","84014632970.4851","87499571236.7881","94905053698.1995","100013653582.25","104112412294.568","106468701873.735","107478536557.192","109181401022.428","112844547317.733","116329485584.035","123121141111.088","129734601585.893","135001594188.301","139615174653.465","148050777226.673","151422236156.629","159042828960.53","162805226557.238","172306232682.223","181270356905.601","184997012079.761","191342952890.164","192433194592.786","184343273758.155","192491233553.464","195721040703.736","200621857329.828","208482767198.08","219601199179.592","229936852450.343","245336908226.293","262266694764.289","271568782707.966","276053874889.224","287018184637.529","305931280966.003","318302970054.38","333817265555.82","348483888774.623","359119674815.303","366158599439.786",
"Comoros","COM","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","268779448.855651","279167562.606025","296988568.392914","311306470.237481","324101988.794086","331492719.389414","337682390.44172","343213597.932501","352437527.860853","341227634.227211","358600873.034513","339252208.248313","368193554.378284","379261222.419614","359248813.619512","372218160.938767","367410336.441879","382218224.653127","387120794.393752","394569477.216427","437372669.839698","447576296.468189","457981457.377319","467617854.16612","476594257.621478","490117180.091071","503090091.083543","507115580.528921","509145396.115511","519073731.226769","530493353.218937","544286180.870411","560614766.143757","580236282.924548","592198663.146751","598210181.091478","611370805.07549",
"Cabo Verde","CPV","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","193155976.555837","209480674.466622","215398566.537885","235906125.028589","244831092.29243","265989607.352977","273627380.361951","285418158.560789","302534271.432073","319772521.034873","321985896.487348","326507051.318276","362219240.814581","393762420.169653","469296454.841725","535991159.978501","596807529.488221","663163133.229937","746173157.059268","829913547.917367","948465609.657377","969632085.04843","1020546411.32196","1063167075.75349","1171578994.42458","1252563900.2118","1352565476.19448","1557758964.63874","1661358043.76208","1640251719.75984","1664310769.55229","1730365372.41875","1749086512.24514","1763128135.82594","1773904598.61639","1792815240.2242","1863071658.4152",
"Costa Rica","CRI","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3807870321.26477","3771469348.8088","4078780740.38325","4273938634.69123","4451266576.04089","4888809044.52523","5273592933.71863","5571557575.38891","6038733666.8015","6375557914.28155","6853924590.64313","7318518240.15287","7917029965.57059","8527347139.78665","9000180011.87148","9189190185.77411","9696209672.89476","10559606183.9198","11221449229.9072","11775690516.4046","11864231392.5021","11595903349.5718","10751075826.9902","11058878343.4145","11744717197.7513","11867028123.5274","12553529707.4499","13416640068.1709","13929074274.6323","14634675609.3045","15206147661.4354","15597237610.6431","17031647015.2191","18238767992.4086","19057190297.2429","19842631676.589","20088247004.4182","21206146968.6809","22682455321.1957","23576904804.5616","24457392097.2728","25311069892.2127","26144247844.5291","27256810103.3957","28438822146.26","29539652853.0961","31677653998.3812","34265051868.8282","35858239193.4497","35510217657.949","37268635287.0856","38873833296.167","40738579948.667","41662949490.2612","43186481740.8391","45226294452.8303","47184044862.6725",
"Caribbean small states","CSS","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","22257639637.214","22980495934.4399","24293760407.5079","25570463548.832","26936431707.1485","27450506605.8174","29928936658.8555","29667743528.4281","28863983354.845","28566068940.5524","28500351030.5127","29710881275.7068","31535562505.0691","32612275109.5488","32231134659.7066","32518007236.1756","32979323879.6364","32052082398.7452","32064539384.502","31835676291.3285","32092355947.6099","32436107570.0508","33119596976.0279","34614833262.0153","35082790197.8843","35622571121.5135","35559154415.444","36564403431.8949","37542048971.7757","38689510436.6932","39980095108.1642","41217348540.1081","42407120815.1973","44109743584.3782","45717972708.0579","46646747874.7529","48425539856.0395","51366741060.4865","53530042021.6238","55521767195.3981","59324629678.339","61238104829.1064","62108106410.3205","59919102491.5736","60772694299.858","61426893775.5219","62197518532.7444","63222994398.267","63513557488.2872","63570917591.1689","62411266635.8456",
