"Data Source","World Development Indicators",

"Last Updated Date","2017-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Middle income","MIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10298700820006.6","10793430241937.4","11277916776083.5","12075373437439","12726299031046.2","13503983740063.5","14482787543456.7","15450604562493.4","15979873954509.3","16866176802610.2","18241933527977.2","19378074148127.4","20547027599543.2","22234963072952","24740103846107","27511343377781.3","31055799157401.7","34780791495861.1","37959175249891.6","39594793540591.7","43219525694108.9","47180700906700.6","50466843898633.8","53860199771098","57473566685611.7","60290814756403.7","63656377575324",
"Macedonia, FYR","MKD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10491310998.4795","10171572623.7167","9720432343.39243","9208386860.43169","9239009405.67056","9326567434.08899","9609376196.98669","9914582507.92178","10387256886.5708","10977905352.7397","12457849681.6127","12344255335.1887","12919326528.5161","13351931187.9536","14574375604.1802","15987086813.0802","17721804605.0612","19083299674.8593","21537325254.5097","22605482750.6059","23390326049.0175","24063994799.3044","24558737151.6424","26293338852.1124","28080170415.4509","29157663826.2492","31470439661.6395",
"Mali","MLI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6958405978.04054","8034499631.16448","7953151692.38818","8400667890.00165","8903742637.93143","9173161751.39493","9999677015.05368","10661973314.4112","11593733379.923","12442221722.8147","12717605481.0928","15007480244.2211","15711198783.6961","17485768801.854","18246857073.2675","20064730486.1568","21645367415.3674","22997754841.3354","24568186514.3975","25913057622.3389","27649470568.5352","29134739169.0792","29423309953.7748","30587235764.6876","33327793582.2625","35694951708.6021","38098995999.0602",
"Malta","MLT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3307200295.03032","3631082797.66496","3888069603.12122","4158936621.56855","4487471846.13349","4871619797.05038","5195481667.43231","5787623890.09331","6107726754.23359","6574207685.92492","7571891513.5383","7729419222.2004","8141821765.84334","8344885920.45268","8593629414.50057","8978249219.36886","9418243159.59236","10120754081.2666","10722920045.4912","10792969501.6343","11549374539.064","11903317730.3757","12349833154.957","13226264405.4418","14467924031.1714","15495904646.3469","16559946389.1693",
"Myanmar","MMR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19508994882.511","20027200666.974","22462652284.5043","24385986577.6955","26767334772.3425","29224212595.3901","31674921160.4148","34037811254.9679","36425608914.8075","41030879557.9342","47732962610.3616","54358973913.5515","61830747861.876","71794222734.965","83774792579.9701","98203482600.545","114456257865.134","131592538987.329","147933815118.191","164782832108.677","182865208658.523","197076675497.923","215424107013.539","237348009308.197","260904007377.778","282946300823.371","305300860281.543",
"Middle East & North Africa (excluding high income)","MNA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1145296865100.81","1156979378617.62","1240104966136.5","1292402611529.97","1340172289840.12","1407052439923.42","1522487060632.05","1608184573193.84","1732480058430.79","1847250371072.89","1973182494723.64","2076781888693.2","2182575305437.37","2279118805518.97","2528368998295.06","2737592686909.53","2986666109828.82","3262378326675.94","3458873380940.33","3592412840416.36","3838002171924.15","3910130981848.34","4005721343843.65","4138723863442.48","4342115381174.83","4448213417307.22","",
"Montenegro","MNE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3628499389.84237","4123328354.12834","4329159949.40493","4489256567.46317","4809140987.14173","5106758468.18171","6368259500.67529","7638337347.70705","8475749274.27651","8026578138.54146","8462234804.10227","8974027742.62282","8603927394.21903","9245786310.68216","9582115436.38703","10068450556.8991","10496244212.1289",
"Mongolia","MNG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7231401427.57731","6822509251.45598","6332112680.17196","6277344724.0438","6547768847.04969","7110555811.47694","7402191710.40072","7822259400.22117","8171244784.07284","8551017883.07424","8845827975.76653","9314559623.20421","9905173510.0564","10810344636.6048","12287826453.3472","13603201461.4038","15220808721.1503","17227228960.152","19128524324.15","19029285854.078","20487738265.538","24526362150.3039","28055413464.6875","31829442759.3258","34954059827.4907","36162929570.1416","36995994768.0477",
"Northern Mariana Islands","MNP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3241159313.4595","3513144740.80755","3405254982.51615","3791921567.80552","4111127957.19446","4290769849.42788","5541999144.379","6247999794.03044","7064822986.80151","7734074558.20057","8042835632.91214","9272566293.12569","10242864498.1625","11126238702.1253","12325168038.7221","13831168695.3285","15660475301.9884","17271159861.1186","18820849624.0026","20168259027.2847","21779856569.2943","23811739934.0183","25995950738.6357","28302319047.6174","30953527454.4872","33349567733.9762","35088683802.0821",
"Mauritania","MRT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3682846138.89272","3873474560.60687","4036020974.39401","4374750004.8432","4331101563.44931","4855610366.61547","5231949586.39192","5106256282.20288","5305053430.63248","5801668943.90434","5908148109.37245","6164176307.61401","6300425401.39097","6810225541.65658","7399663012.75544","8322820117.06522","10197208677.9936","10763578502.0666","11093241543.9678","11061008924.7868","11730570518.9387","12535969841.7305","13506740049.6813","14560755248.4833","15648412939.8725","16038212315.3729","16574121950.9095",
"Mauritius","MUS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5054961012.2068","5454888989.95622","5942594765.03403","6393176561.4163","6799290213.84093","7238717572.10449","7782736611.94557","8366155645.70916","8970339845.02015","9345394664.52891","10420819347.5576","10932598321.0872","11335014132.4906","11983811347.9026","13020828218.4401","13606631262.8222","15222124852.3733","16522211175.8927","17753817485.7684","18481668539.7849","19526254955.8928","20742028226.4255","21862630845.7439","22962252088.7718","24248589908.5428","25359637203.7952","26643801684.6619",
"Malawi","MWI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4539455086.00125","5100047457.19818","4833795068.16029","5428433841.39009","4976246739.08805","5929864969.83041","6479907673.64388","6840762724.91713","7184359413.38276","7516216227.10444","7808406247.14434","7589033957.42236","7836529181.50887","8448833988.08633","9151715081.82281","9754954028.39404","10527220879.082","11844894661.2497","12999915353.7188","14189510516.6158","15350123280.4341","16427533195.5102","17045633651.9935","18221609779.3108","19605067593.7866","20370850617.0779","21154727200.2573",
"Malaysia","MYS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123018495483.68","139246726343.341","155075190287.145","174474530519.293","194602296500.898","218187630972.792","244393840067.432","266779278634.553","249828049389.389","269219345225.441","299737978020.845","308155739966.479","329753979244.363","355797887431.005","390380319561.169","424426739262.842","461898081964.971","518895858971.998","546637713910.291","536877098893.639","581371153774.183","624786298313.787","671128434618.167","713971376280.969","770447633906.203","817430809204.514","863287467785.149",
"North America","NAC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6539960711142.75","6740735853389.29","7124012939281.04","7493244513056.84","7964493974956.15","8351430829414.34","8811414654456.23","9362867299559.69","9881306652316.37","10506372299316.2","11185310033082.7","11559327032106.3","11947822464740.3","12533190830415.6","13357964082520.2","14264507094938.1","15097369834858.6","15778474917317.6","16061447261208.1","15726858403370","16329107646206.7","16948942985113.5","17623260744276.7","18245196637932.5","18999072604730.1","19625000048089.7","20170384558114.6",
"Namibia","NAM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5229495146.28968","5844793311.36037","6407809266.27952","6456645806.6849","6708120955.25844","7115036354.80227","7476134196.70892","7924988665.11707","8274683853.41362","8684376796.94137","9192166928.24109","9512393898.94051","10120930066.3035","10760410351.1868","12412848643.4263","13136304637.1385","14497586887.4152","15868266167.3626","16608267429.7286","16783925351.4385","18014918715.1115","19322996884.943","20675021621.6062","22196845089.7052","24053566053.6003","25599757010.8399","26247669891.0644",
"New Caledonia","NCL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4631306292.55414","4905297572.44244","4690178706.72006","4871368999.90386","5174266679.71342","5419826000.22116","5707459629.37636","5965014651.84862","6658186753.31784","6721629932.96885","6777684077.91397","7424623673.23913","7764692737.82654","8339259908.76948","8577134869.36094","9251506263.47712","10088809960.6259","10683207091.7767","11937133415.7405","11942069577.7476","13099591316.5061","13679084420.6116","15576828740.508","16662295458.0498","18156297818.7153","19013277316.6081","20226495777.2303",
"Nigeria","NGA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187284409555.388","192322542311.43","197559798483.455","206488266303.876","212801143654.212","216571543394.86","231537550392.603","242099647000.147","251372954483.161","256430117866.928","276212746140.041","294968944732.063","310831996548.43","349856049484.53","480748168842.97","513309924885.634","572522761585.426","627894079431.948","680353840818.2","733057540456.66","800182442772.14","856618673550.592","909730361538.592","974289773333.176","1054308543849.08","1093920550596.63","1091227625574.26",
"Nicaragua","NIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8045734552.27144","8297682931.24006","8519546760.79677","8688132981.84248","9169175231.05326","9913793656.39078","10735214883.6404","11352065053.7714","11901189290.0956","12933494326.7198","13770348634.4762","14501171208.0947","14834790581.4902","15512006787.105","16785226340.759","18067253165.6738","19330881699.183","20852760882.2202","21992306871.016","21429691751.0491","22648036423.5052","24575775913.5901","26654358209.2346","28419322954.5747","30312472848.9642","32125491842.5851","34078456322.9758",
"Netherlands","NLD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282580856754.839","299108654908.268","311146466807.325","322555222939.574","339174042365.034","357037347567.667","376231571258.17","401325505366.79","429289587840.535","457698235904.837","502811094452.774","528116015886.82","548919203030.872","546816046899.148","577038676004.621","608165512813.511","663991039975.055","711982075066.464","753929993217.54","728830182355.073","740806084934.766","768994037544.928","782578529077.835","817809829033.058","826588139663.035","839321625963.811","866204439715.554",
"Norway","NOR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78175913424.1323","83269746141.6627","88212166679.143","92880594904.8794","99652676199.1901","105956974685.264","117386433150.114","125922790089.369","124779459477.667","136335263195.142","165842250319.529","170951905084.18","172267584437.209","175887529320.235","195231630227.788","220865846015.26","252193346198.126","262992720826.227","294084813428.99","267801094064.867","283556375420.12","307393388952.404","328115537255.653","340127953853.595","337287327335.197","321969734917.421","310321429960.052",
"Nepal","NPL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14517163457.9164","15955615210.3277","16989469638.5914","18063324660.5133","19963402717.5626","21086637426.5825","22615652339.0309","24164038261.4206","25163071724.9211","26675478455.9286","28973998271.5097","31056662411.141","31571345140.3242","33471233015.3476","36002020703.5402","38453314320.796","40968257729.8933","43493414038.2746","47053785295.4903","49560311857.9882","52581800527.278","55503825716.8332","59228862721.5316","62670395136.7482","67612933589.1536","70202856821.1709","71524874584.1768",
"Nauru","NRU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37543967.8212715","51456289.111535","56336865.5943796","64752285.8004785","73811384.0187438","82753192.1669691","112860925.262484","156840976.428294","162980243.058353","182296543.606739",
"New Zealand","NZL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49520845746.9368","50915400824.6516","52685243101.0943","57019536880.5984","61888465374.264","65779094994.0466","68914582208.6258","72349933630.5635","73736364163.4616","78923229197.1617","82978470009.3753","87342016957.8361","92025525507.1268","96505932528.2601","102541579562.274","106147231270.358","116194710817.898","124124589615.052","127199205210.407","132086826200.721","136019352819.879","143508208746.799","145405724173.621","160668308460.911","167680798903.781","174401849904.471","183290725812.847",
"OECD members","OED","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17804717613534.7","18640923827442.7","19491454172868.3","20405020942201.8","21492638292557.3","22519187349770","23689181991493","24954289627140","25991383547432.2","27259537655022.3","29144176104086.3","30300904210398.7","31454970361933.3","32588285689357.2","34594708504821.5","36498013248948.7","39158446258853.3","41333902322726.3","42679594101142.9","41826215955611.3","43689095862667.2","45658043012591","47144050397019.3","49046584439277.9","50783283787551.3","52403622515877.5","53829388694572.8",
"Oman","OMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41043023660.9523","44985110898.5119","49881845011.4021","54154723647.3871","57450790686.8042","61579614594.527","64613702983.7731","69684767141.2227","72302315360.3074","73317154305.6955","79035747047.4075","84460370026.7575","84813130835.1902","84195577647.5001","87628537160.0028","92700678918.907","100681631874.672","107963462988.523","119107618382.588","127347851017.112","135094864832.953","136357813988.613","151828315898.961","161027526516.87","168076371266.398","179487818842.981","",
"Other small states","OSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220940503050.003","236932774217.757","252595661104.353","268458275044.241","302243273069.262","330185713419.667","379256869496.715","430730391382.443","477757783763.591","496840624633.724","547148100578.273","603667181706.514","638087650848.272","671397953004.719","705077839603.905","729379157984.688","750263097251.465",
"Pakistan","PAK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212613285536.474","230809912171.804","254262757182.83","264887967068.506","280635783441.767","300706264706.986","321035847458.284","329842698927.996","341925388057.57","359864388796.424","383732563386.961","400258250918.62","419506884673.669","448608142558.452","494908574815.28","550000058434.563","601917859679.394","647800680909.295","671745938824.979","696013418389.414","715833546669.697","750693024684.963","791333189849.545","839465768463.484","894440311230.378","946667402472.875","1014180695172.93",
"Panama","PAN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12482385401.6774","14112713711.112","15618285190.5837","16862252159.4424","17711930079.1338","18398070711.905","19498226342.9356","21113278866.1547","22909265528.4727","24170987451.7501","25392270623.4325","26120079390.8872","27112249126.9668","28815823435.8589","31835329110.6245","35222705684.4451","39446105076.5102","45348921224.7271","50220386525.5988","51410575569.3309","55039719437.9414","62809393882.587","69870441179.2207","75701930685.9372","81721794919.8059","87373244556.9186","92843998358.5733",
"Peru","PER","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74947584500.4903","79160868272.9197","80527755037.253","86766720888.764","99520073082.0727","109125401646.323","114227694307.504","123707655299.432","124560581799.98","128357324693.271","134815241183.198","138739543480.72","148551720099.142","157824515008.395","170204682089.337","186722925776.938","206949637270.568","230555196813.733","256532331727.853","261313018211.344","286544297749.624","310964900334.817","336137114336.223","361555950429.776","376693703496.641","393125472102.076","413759485937.184",
"Philippines","PHL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160562978223.18","164947838328.891","169277470744.802","176972691078.05","188669047480.801","201615425552.371","217297368611.68","232476923113.636","233644596803.361","244531061297.847","261127654208.433","274807726002.331","289199384113.212","309627074702.118","339448880434.109","367110670307.715","398228061637.454","435876927691.66","462883123438.661","471754213663.377","513961260814.686","543770720548.511","590801346556.416","642751245452.201","694464908336.566","744520138222.463","806539481634.683",
"Palau","PLW","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166126767.98877","159039233.312357","142795866.390941","156480681.669539","177156567.820639","199151304.634231","207218664.90015","213656763.936633","205212483.484886","207126529.606602","220992979.821242","239193936.268581","228475877.395312","251066468.418557","262402855.618431","263048832.608612","269905803.600874","259821899.223335","238035771.862764","248859932.961411","266804583.498575","280414277.647026","278000855.507055","295023084.586798","326117786.000686","330571193.503134",
"Papua New Guinea","PNG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4317882518.8482","4887548562.44811","5691273293.13876","6887273183.9597","7451802167.17554","7355237303.2288","8068727099.80633","7886397287.75676","7671511755.9442","7933438009.14681","7911534378.50667","8082015925.07265","8193045440.76837","8537260859.74527","9010713554.26036","9890752721.44106","10428535190.6079","11471746542.8734","12470046845.5829","13336410533.6705","14535275349.4204","16418209555.3196","18072930517.3726","19381744799.0118","21412378017.7018","","",
"Poland","POL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235342848346.037","226116305947.678","237087112309.128","251801839444.829","270771454269.801","295635072094.086","318844115955.145","344600881917.262","365826407969.52","387468520811.944","407252157880.591","425603954096.597","450394072658.275","468251213762.19","509752674384.745","530344105654.599","577874358089.33","639715522785.864","698099544956.881","735033725006.214","802284904156.37","869763587028.928","907148997198.48","940294941389.125","977186162707.908","1020154521018.29","1055353929932.34",
"Pre-demographic dividend","PRE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","649535873351.841","582969470291.804","609111186850.403","640204089340.089","663036826385.019","695882430700.544","752830047781.699","815757022389.255","899006872806.714","963272561601.627","1015124597912.85","1082991922564.55","1107694021161.33","1116484531995.61","1396451264624.24","1521014114693.1","1696030604971.84","1858928621543.99","2022295378459.25","2138363225613.69","2298109287987.75","2454857901686.26","2641693251679.33","2832757946076.66","3017870376810.31","3161112115375.97","3303939083174.21",
"Puerto Rico","PRI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57781164059.1981","60214126573.5915","64086749991.2023","68138850319.729","72360665371.3891","76880212704.3249","80548800522.9492","84512627788.8149","91192629206.8844","94501378406.0889","98113588193.6476","110233375455.57","113910335450.306","117567722013.812","122927703489.395","127604528329.485","130354874852.469","129373467537.897","129538442501.983","127440425103.03","125626834414.395","125796598245.822","124561881420.162","125842801403.284","","","",
"Korea, Dem. People’s Rep.","PRK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117423709006.851","126632169465.096","130929959181.313","131306161230.523","135394535855.221","144137938849.614","149986214504.973","159520148678.028","169416927518.244","181095299723.602","194194854980.779","202958775441.286","212223547459.309","217958002028.095","225306730150.75","238841414267.628","259580288608.67","270910607754.255","281180766111.031","280018178626.149","289290177982.861","282733725683.416","278160762011.107","291753400833.095","299615792753.648","307508389037.548","316182690910.334",
"Paraguay","PRY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16440216537.9288","17580912715.3533","18286724744.5032","19645989758.127","21131074358.4857","23043602714.8428","23833554294.782","25269913365.0316","25561535665.5672","25598176940.8414","25574809625.0673","25939464371.9994","26332030687.7318","28017534588.7521","29955986007.9113","31579532234.8236","34114444794.4935","36921124249.0418","40039286953.6809","38743464281.6105","44351295737.6313","47232661525.6067","47506734022.2479","55049839778.0013","58681605312.5233","61069963183.0007","64405326703.9405",
"West Bank and Gaza","PSE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2843300000","3282800000","3409600000","3759800000","4067800000","4271200000","4313600000","4003700000","3555800000","3968000000","4329200000","4831800000","4910100000","5505800000","6673500000","7268200000","8913100000","10465400000","11279400000","12476000000","12715600000","12673000000","13397100000",
"Pacific island small states","PSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4526521803.7974","4648124162.46609","4991949580.58017","5228511001.18717","5598817053.48584","5933923632.95177","6265692881.27936","6283498599.35627","6466839774.14814","6921672289.58066","7007409023.94111","7268865516.48685","7559327073.9809","7843130433.72437","8406335715.9173","8835652225.84449","9308566134.71087","9634208741.37934","9991736393.72437","9905063108.34812","10327487771.2687","10948688526.163","11381883663.9052","12017639671.0478","12741781067.7465","13452071718.4776","14001139247.2478",
"Post-demographic dividend","PST","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17202824389786.4","17976256037511.2","18720922586361.8","19368084452716.3","20341260571029","21324094951548.2","22369796162720.6","23499509383749.4","24403840493722.8","25607441107700.6","27354892978175.9","28506844838802.3","29621901424363.8","30725466516866.5","32581585705868.8","34328761144205.9","36708098341001.9","38705146515738.9","39880656099989.9","38970922269172.9","40563720511036","42165388097145.3","43441949590433.6","45118725668366.1","46611142370648.6","47936833627227.5","49184183234973.2",
"French Polynesia","PYF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50852406755.5159","54038779565.7551","58809069751.8736","62213052191.5603","76209186662.4061","84555225542.7984","109961138463.509","133191145926.808","159791627772.235","180255819060.95","218205025733.076","252498021613.775","269202413009.351","285614359534.042","302295579953.323","316398099077.191","327708270399.39",
"Romania","ROU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122017733205.734","109791944351.502","102449573731.97","106490667405.649","113033190520.184","123627531059.017","130663031273.145","126320337849.799","125501668847.72","126570049828.874","131817966895.351","145815901130.369","156007553674.105","168720335331.415","196015911327.957","207302689151.708","247845250956.451","280721829723.526","334808969399.412","326148240230.719","347851579155.642","364568798348.599","380768311112.94","397224889247.19","414046250727.779","437338178148.542","465564786365.624",
"Russian Federation","RUS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1188234481173.78","1165819454670.45","1019127116401.42","952929448559.38","850879050230.569","832633885896.808","817248593687.672","842721993838.866","806334398183.724","870670139093.851","1000581810053.81","1075494711814.29","1166680065377.66","1338513846178.01","1474011466835.76","1696729209938.25","2133753261513.81","2377502912213.13","2878197885308.87","2768120083307.81","2928118588407.64","3441692056998.75","3625384675192.99","3656647941357.06","3721984706923.93","3470238622232.28","3397368441151.77",
"Rwanda","RWA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4044822270.83505","4074367350.30102","4411975440.99431","4150682488.14683","2108991662.71171","2911345210.0955","3342338678.46377","3870371207.79898","4258958991.06234","4508781940.44591","4996769287.01271","5545588851.86113","6373202818.73957","6643863075.85805","7332756880.94902","8279290280.24198","9321468578.92145","10305663000.3688","11680366617.8069","12509101243.3098","13585074792.2041","14945292138.4992","16566096554.8493","17624831687.7404","19307365033.1864","21246677991.9292","22802984391.3578",
"South Asia","SAS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1352848350112.25","1426023391762.16","1543017742616.75","1647745638494.97","1783517212150.03","1946145796046.69","2116303334421.2","2232075735774.03","2380386531765.41","2601597075403.29","2769315605596.03","2952917140287.56","3109105849520.26","3398544368988.17","3755429503505.46","4216112208071.74","4719162968353.8","5276102808922.92","5584984184647.54","6049703932414.78","6667682360569.82","7229252970064.12","7764528879500.04","8365600837113.79","9112944598085.99","9895911436197.77","10710744568830.6",
"Saudi Arabia","SAU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","448031251861.487","532422116435.039","566273454647.63","571840336515.967","587272839693.683","600792985264.471","627895509231.014","645691179134.3","671583518851.012","656200537641.895","708886507462.68","716262934942.468","706755778961.944","801887161191.888","889509353486.951","969305767274.252","1026943945064.34","1073748199022.16","1163234174766.55","1147932152274.74","1220508933144.28","1370239542679.2","1470995695091.41","1535099554015.05","1619656301253.21","1704307817972.49","1756793436985.52",
"Sudan","SDN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29203441165.3719","32441934972.2524","35364096081.6966","37859638904.4212","39054403920.3458","42259930390.3673","45578490724.1614","51257155918.7007","54045811025.9244","56576192780.6922","61535542493.3515","67029065331.8121","72432321961.7186","79590721488.151","84954983757.8478","94256168924.11","106929643208.769","122423623628.622","134563909169.944","139981320353.44","146606716305.81","146689215152.158","150170470215.491","159301875661.353","166498711264.207","176546493705.309","187219415769.228",
"Senegal","SEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8995270171.47322","9532234682.80506","9870679019.06922","10236979015.3042","10453023848.7566","11243378469.5174","11678993154.7461","12249979703.3429","13113351464.8089","14160779227.1969","14944531840.7561","15985300698.3145","16336974170.533","17776351730.3008","19337457293.8904","21081920305.7933","22264502799.7109","23985827434.5864","25356946951.5942","26168626150.8333","27595276081.2175","28661034905.9366","30476564716.8393","32048092110.9771","34028210937.0677","36624866572.7863","39573948907.8557",
"Singapore","SGP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67630751541.0977","74554902520.1963","81659028172.2345","93247386236.6787","105636324615.647","115418570260.682","126377548294.332","139197949182.218","137577513858.456","148196850611.967","165055027231.747","167208845259.744","176926130083.941","188457869777.985","212130952951.508","235354561150.815","264078812405.204","295808811085.951","307003100347.981","307468099909.549","358654973136.698","388844955527.56","411338966394.191","438886214376.574","462702704165.282","476719607086.917","492631127713.587",
